"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj";"gene"
"Abhd17b";4,69761087146237e-25;0,26029013043624;0,188;0,145;1,05404992733873e-20;"Abhd17b"
"Numa1";4,72056676079056e-25;0,182854872716465;0,308;0,253;1,05920076978619e-20;"Numa1"
"Etfb";4,83963721431116e-25;-0,193263552843177;0,187;0,232;1,08591779814714e-20;"Etfb"
"Cdipt";5,25208526361168e-25;0,167537311341792;0,183;0,14;1,17846289144919e-20;"Cdipt"
"Mrps18c";5,37668269075175e-25;-0,24090074995724;0,124;0,162;1,20642006215088e-20;"Mrps18c"
"Tmem208";5,4002891932276e-25;-0,133315341085128;0,143;0,185;1,21171688917641e-20;"Tmem208"
"Gsn";5,50443838654935e-25;0,205342787151132;0,131;0,094;1,23508588517394e-20;"Gsn"
"Mrps26";6,75916622988548e-25;-0,196587145713736;0,08;0,113;1,5166217186617e-20;"Mrps26"
"Ilf3";9,73445907798185e-25;0,206236349994129;0,249;0,2;2,18421792791757e-20;"Ilf3"
"Nsfl1c";1,34707645114111e-24;0,131703897613748;0,145;0,106;3,02257014107041e-20;"Nsfl1c"
"Dnajb9";1,40718892702531e-24;0,273760706270615;0,38;0,336;3,15745051445938e-20;"Dnajb9"
"Rab11b";1,45873391490427e-24;0,190376247445662;0,288;0,236;3,2731071582622e-20;"Rab11b"
"Slc25a39";1,51607847872551e-24;0,094211431086328;0,109;0,075;3,4017768905643e-20;"Slc25a39"
"Dpm3";1,54766318239557e-24;-0,211323802054821;0,291;0,338;3,47264664865917e-20;"Dpm3"
"Sumo1";1,57880081624565e-24;-0,200330414057433;0,302;0,352;3,542513271492e-20;"Sumo1"
"Magoh";1,63864519176132e-24;-0,214611649948219;0,218;0,264;3,67679208127404e-20;"Magoh"
"Wdr82";1,69214552391618e-24;0,166271644718185;0,155;0,115;3,79683612656312e-20;"Wdr82"
"Ckb";1,70402673209668e-24;0,321191861373927;0,192;0,152;3,82349518147852e-20;"Ckb"
"Capg";1,93719572278357e-24;-0,168222545086571;0,103;0,141;4,34667976278177e-20;"Capg"
"Wdr83os";2,00046372368303e-24;-0,194424833141935;0,168;0,211;4,48864050319998e-20;"Wdr83os"
"Coq10b";2,00132621142022e-24;0,194565269272134;0,458;0,4;4,49057575318468e-20;"Coq10b"
"Wtap";2,19806823490443e-24;0,180221093161177;0,201;0,156;4,93202550547857e-20;"Wtap"
"Ndufs8";2,23505797525544e-24;-0,196099462724862;0,165;0,206;5,01502308487817e-20;"Ndufs8"
"Sdc4";2,2512344213759e-24;0,342447436761249;0,286;0,245;5,05131979468324e-20;"Sdc4"
"Mapk6";2,32177055623675e-24;0,177969423321791;0,17;0,129;5,20958877408402e-20;"Mapk6"
"Eif2a";2,37853079741874e-24;0,147178853472383;0,171;0,129;5,33694740324816e-20;"Eif2a"
"Tpr";2,44988692892072e-24;-0,213310881911107;0,4;0,448;5,49705629111231e-20;"Tpr"
"Iglc2";2,49460187390083e-24;-0,654544298588203;0,389;0,412;5,59738768465869e-20;"Iglc2"
"H2-Oa";2,7501797686793e-24;0,191989824555705;0,116;0,081;6,17085336496261e-20;"H2-Oa"
"Plekhb2";2,83005691511059e-24;0,146348292084266;0,175;0,133;6,35008170612515e-20;"Plekhb2"
"Txnl4a";2,87688140337991e-24;-0,131218754323463;0,07;0,102;6,45514649290384e-20;"Txnl4a"
"Ankrd12";2,88588072324446e-24;-0,264468757254162;0,351;0,398;6,47533916681592e-20;"Ankrd12"
"Gmfb";2,97077127240704e-24;0,183302049704523;0,192;0,148;6,66581658102691e-20;"Gmfb"
"Marcks";2,98622012879968e-24;0,140345005547813;0,15;0,11;6,70048072500073e-20;"Marcks"
"Taf1d";3,32472894826238e-24;0,196599836191091;0,364;0,313;7,46002681411113e-20;"Taf1d"
"Atp6v1b2";3,50500364937657e-24;0,16297106626101;0,155;0,115;7,86452718847115e-20;"Atp6v1b2"
"H1f0";3,5090024925865e-24;0,186111127237477;0,143;0,106;7,87349979286558e-20;"H1f0"
"Rtraf";4,78002728821016e-24;-0,166976191442802;0,275;0,323;1,0725425229286e-19;"Rtraf"
"Sfi1";4,78159667884325e-24;0,161165645653113;0,102;0,07;1,07289466279885e-19;"Sfi1"
"Ddx39";5,37595502786585e-24;0,173423302551393;0,133;0,096;1,20625678915254e-19;"Ddx39"
"Ssu72";5,48791893067737e-24;-0,198273195808465;0,156;0,197;1,23137924966539e-19;"Ssu72"
"Nploc4";5,61071331507267e-24;0,131783368050918;0,116;0,082;1,25893185363601e-19;"Nploc4"
"Ndufb3";5,92414186271687e-24;-0,224131305180162;0,287;0,333;1,32925895115641e-19;"Ndufb3"
"Ly86";6,26844076916546e-24;0,166654545221698;0,139;0,101;1,40651273978535e-19;"Ly86"
"Slc16a1";6,66867499065105e-24;0,161106554820284;0,108;0,075;1,49631729440228e-19;"Slc16a1"
"Adipor1";8,36252806605848e-24;0,165339475412199;0,251;0,203;1,8763840474622e-19;"Adipor1"
"Psmb3";9,44629238912889e-24;-0,19174939019393;0,261;0,307;2,11955908627274e-19;"Psmb3"
"Gnai2";1,08608428753617e-23;-0,212745586978051;0,431;0,481;2,43695592437365e-19;"Gnai2"
"Rnaset2a";1,17266793461065e-23;-0,171859893395351;0,145;0,186;2,63123231167939e-19;"Rnaset2a"
"Lsp1";1,17415953768351e-23;0,221440576370245;0,442;0,394;2,63457917065426e-19;"Lsp1"
"Rab10os";1,18497330110624e-23;-0,181016371591497;0,102;0,138;2,65884309302218e-19;"Rab10os"
"Cish";1,21698282893844e-23;0,240512543214399;0,156;0,117;2,73066607157208e-19;"Cish"
"Napa";1,35582537501954e-23;0,180564779687701;0,303;0,252;3,04220097646884e-19;"Napa"
"Tgif1";1,45099948962815e-23;0,19057142083358;0,492;0,436;3,25575265482765e-19;"Tgif1"
"Pim2";1,51882379736429e-23;0,201617746460513;0,113;0,08;3,40793683652599e-19;"Pim2"
"Rab11fip1";1,54623216895327e-23;0,157247500603482;0,171;0,129;3,46943574069734e-19;"Rab11fip1"
"Snu13";1,68191734944203e-23;-0,179569164231414;0,301;0,352;3,77388614867802e-19;"Snu13"
"Ogdh";1,70568254272467e-23;0,166429255609977;0,278;0,228;3,82721048936561e-19;"Ogdh"
"Ccndbp1";1,86868934140813e-23;0,165169723561923;0,165;0,125;4,19296514425157e-19;"Ccndbp1"
"Tmem128";1,89182746656203e-23;-0,167089321701639;0,17;0,213;4,24488246947187e-19;"Tmem128"
"Ptms";2,05830493290501e-23;0,243091751473998;0,3;0,255;4,61842460845226e-19;"Ptms"
"Pip5k1c";2,06680518875407e-23;0,147878218473137;0,15;0,112;4,63749748252639e-19;"Pip5k1c"
"Syvn1";2,24582960902937e-23;0,236200519707704;0,305;0,26;5,0391924767401e-19;"Syvn1"
"Tecpr1";2,24732758000381e-23;-0,156547746508644;0,175;0,221;5,04255362401255e-19;"Tecpr1"
"Faah";2,28960321358591e-23;0,226532421367715;0,134;0,099;5,13741169064407e-19;"Faah"
"Gtf2a1";2,35245338735768e-23;0,169334482471819;0,209;0,165;5,27843491055317e-19;"Gtf2a1"
"Bcl11a";2,38745982151407e-23;0,246631902755487;0,105;0,073;5,35698234751328e-19;"Bcl11a"
"Sf3b1";2,39727553567291e-23;0,171900045903071;0,633;0,595;5,37900684694287e-19;"Sf3b1"
"Arap2";2,47994858414463e-23;-0,256632461863363;0,234;0,28;5,56450863310373e-19;"Arap2"
"Hdac2";2,66190942575136e-23;0,127987156215455;0,109;0,076;5,97279236950091e-19;"Hdac2"
"Fubp1";2,78960742105934e-23;0,205919070045716;0,392;0,338;6,25932113137295e-19;"Fubp1"
"Ppp1r14b";2,84045725331532e-23;-0,225265309349539;0,148;0,187;6,37341798498891e-19;"Ppp1r14b"
"Gzmb";3,07863843496637e-23;-0,429224365287471;0,096;0,131;6,90784892037755e-19;"Gzmb"
"Cat";3,0978204992379e-23;0,168084439062037;0,115;0,081;6,95088963619e-19;"Cat"
"Add1";3,12173784202316e-23;0,1861661233062;0,157;0,118;7,00455536993157e-19;"Add1"
"9530068E07Rik";3,17347759648784e-23;0,125961144381713;0,175;0,133;7,12064903099941e-19;"9530068E07Rik"
"Trim35";3,44514117990194e-23;0,129054872574033;0,119;0,084;7,73020777946398e-19;"Trim35"
"Eif4a2";3,62694685889388e-23;0,203096565796839;0,632;0,589;8,13814336198609e-19;"Eif4a2"
"Ufc1";3,69569362489907e-23;-0,158605917633047;0,191;0,233;8,29239735554853e-19;"Ufc1"
"Ndufa1";3,75653721589891e-23;-0,192923553853998;0,407;0,45;8,42891820503399e-19;"Ndufa1"
"Plbd1";4,13231333476186e-23;0,338377559376389;0,115;0,083;9,27208466053866e-19;"Plbd1"
"Atp6v0c";4,48688637051209e-23;-0,186961890047878;0,417;0,465;1,0067675638155e-18;"Atp6v0c"
"Lin54";4,68219671308496e-23;-0,307293960767643;0,158;0,197;1,050591298482e-18;"Lin54"
"Eif5";4,72623414614708e-23;-0,138681314776288;0,632;0,671;1,06047241771248e-18;"Eif5"
"Mphosph10";4,940011425111e-23;-0,149124770299165;0,103;0,138;1,10843976356641e-18;"Mphosph10"
"Snrpf";5,04250264358514e-23;-0,198658746655335;0,421;0,47;1,13143674316763e-18;"Snrpf"
"Rex1bd";5,33188057660853e-23;-0,189244458404264;0,174;0,215;1,19636736377942e-18;"Rex1bd"
"Ssr3";6,03379057529455e-23;0,212341474959569;0,451;0,409;1,35386192928459e-18;"Ssr3"
"Ramp3";6,07690272575384e-23;-0,487206137991796;0,285;0,321;1,36353543360465e-18;"Ramp3"
"Cd44";6,50130170638782e-23;0,216795286857225;0,484;0,442;1,4587620768793e-18;"Cd44"
"Rexo1";7,00375336511263e-23;0,20506584329542;0,179;0,138;1,57150218006397e-18;"Rexo1"
"Dhx9";7,5738143168317e-23;0,17482166850903;0,303;0,252;1,6994124564107e-18;"Dhx9"
"Ccr10";8,43376430826208e-23;-0,192504079162565;0,145;0,183;1,89236803548785e-18;"Ccr10"
"Tmed9";8,96844112581367e-23;-0,184126560246418;0,3;0,343;2,01233881981007e-18;"Tmed9"
"Phf5a";9,2979988032043e-23;-0,189481003008577;0,17;0,212;2,08628497146298e-18;"Phf5a"
"Get4";9,80531436732888e-23;0,156207100462838;0,116;0,083;2,20011643774125e-18;"Get4"
"Spcs1";1,00453535011945e-22;-0,264216856809593;0,345;0,377;2,25397641859803e-18;"Spcs1"
"Bsg";1,01955613305876e-22;0,220862107554138;0,313;0,267;2,28768005135725e-18;"Bsg"
"Brd1";1,03651736782145e-22;-0,23153983168052;0,238;0,281;2,32573766991777e-18;"Brd1"
"Plekha1";1,07247737645653e-22;0,109163702365218;0,106;0,073;2,40642473729316e-18;"Plekha1"
"Cnot6l";1,36234696642434e-22;0,186543739776052;0,48;0,426;3,05683412326294e-18;"Cnot6l"
"Vdac1";1,36486246598268e-22;0,111735965882411;0,166;0,125;3,06247840117193e-18;"Vdac1"
"Plek";1,43263719522354e-22;0,180677296946777;0,312;0,265;3,21455133864257e-18;"Plek"
"Ccdc107";1,44412236852523e-22;-0,164212775231394;0,086;0,118;3,24032177049691e-18;"Ccdc107"
"Nrbp1";1,44537254753675e-22;0,20135212551158;0,245;0,199;3,24312692216295e-18;"Nrbp1"
"Fxyd5";1,46826616905562e-22;-0,196103803754094;0,371;0,42;3,29449563012701e-18;"Fxyd5"
"Fam104a";1,60371171452236e-22;-0,184279082425091;0,145;0,184;3,59840834504528e-18;"Fam104a"
"Gm19585";1,69944505922086e-22;-0,18117469175445;0,142;0,183;3,81321482387977e-18;"Gm19585"
"Ehbp1l1";1,71012401101917e-22;0,104625243051553;0,131;0,095;3,83717625592482e-18;"Ehbp1l1"
"Socs3";1,7540321063349e-22;-0,269327893513413;0,081;0,113;3,93569724019426e-18;"Socs3"
"Pgd";2,15788918892218e-22;0,125594011596924;0,116;0,083;4,84187176210359e-18;"Pgd"
"Prkch";2,25309318067563e-22;-0,271226333541303;0,138;0,175;5,05549047879997e-18;"Prkch"
"Mcm2";2,41762506649922e-22;0,151641193072029;0,1;0,069;5,42466712421096e-18;"Mcm2"
"Atp6ap2";2,46228541314465e-22;0,17279582783693;0,253;0,207;5,52487601001397e-18;"Atp6ap2"
"Gnb2";2,49510445113931e-22;0,193288588377132;0,445;0,402;5,59851536746637e-18;"Gnb2"
"Gm45716";2,53119777222983e-22;-0,299340582650705;0,093;0,126;5,6795015613293e-18;"Gm45716"
"Slc12a6";2,66608564431322e-22;0,235025937150119;0,206;0,164;5,98216296871e-18;"Slc12a6"
"Mrps21";2,74233257084796e-22;-0,206284878262442;0,273;0,318;6,15324582246866e-18;"Mrps21"
"Ifngr2";2,96572923882234e-22;0,188241030389571;0,128;0,093;6,65450326606956e-18;"Ifngr2"
"Polr2a";2,97163018845169e-22;0,197541008793721;0,403;0,35;6,66774381684791e-18;"Polr2a"
"H2-Q7";3,09064339654158e-22;-0,264728741579213;0,576;0,596;6,93478565315999e-18;"H2-Q7"
"Rwdd1";3,16568941159638e-22;-0,234492726344686;0,197;0,237;7,10317390173995e-18;"Rwdd1"
"Pax5";3,21417857499044e-22;0,358613880983351;0,114;0,083;7,21197388656356e-18;"Pax5"
"Gm30211";3,90576774125827e-22;-0,178096111665305;0,093;0,126;8,76376165783531e-18;"Gm30211"
"Birc2";4,00432374242426e-22;0,234101596794444;0,38;0,333;8,98490161325155e-18;"Birc2"
"Bank1";4,01185533397143e-22;0,331930280893469;0,116;0,084;9,0018009983651e-18;"Bank1"
"Map2k7";4,13324567131239e-22;0,203341681129035;0,198;0,156;9,27417663729074e-18;"Map2k7"
"Tmem59";4,21507787661353e-22;-0,170043072621245;0,218;0,262;9,45779173954545e-18;"Tmem59"
"Ddx17";4,45081125635129e-22;0,195714578447939;0,459;0,408;9,98673029700102e-18;"Ddx17"
"Tmem176a";5,19523277327289e-22;-0,258115999999948;0,255;0,298;1,16570632966697e-17;"Tmem176a"
"Cct2";5,53990286280187e-22;0,196553500559462;0,374;0,326;1,24304340435548e-17;"Cct2"
"Mfsd14b";5,90735705032458e-22;0,124333180709187;0,149;0,111;1,32549277495183e-17;"Mfsd14b"
"Epb41";6,05800217227289e-22;-0,314082921188554;0,229;0,269;1,35929452741459e-17;"Epb41"
"Nae1";6,38661227905628e-22;0,174531008213025;0,13;0,095;1,43302806317465e-17;"Nae1"
"Iqgap2";6,68573217591678e-22;0,107489071106375;0,125;0,091;1,50014458563221e-17;"Iqgap2"
"Arf6";8,17543408419181e-22;0,216771761347909;0,352;0,308;1,83440389981096e-17;"Arf6"
"Lsm8";8,45558086514277e-22;-0,258967856643946;0,16;0,198;1,89726323452074e-17;"Lsm8"
"Ppp3cb";8,57404984075188e-22;0,177617428203061;0,258;0,211;1,92384530326791e-17;"Ppp3cb"
"Sod2";9,17479616432506e-22;-0,162027552833915;0,18;0,222;2,05864076335126e-17;"Sod2"
"Dhcr7";9,29624960649868e-22;0,135393701855102;0,1;0,071;2,08589248670617e-17;"Dhcr7"
"Mllt10";9,46724238560134e-22;0,192091811720285;0,226;0,182;2,12425984648123e-17;"Mllt10"
"Lrrc47";9,55512779402832e-22;0,149279230874831;0,132;0,098;2,14397957442407e-17;"Lrrc47"
"Gadd45b";9,66274928808439e-22;-0,210437080174261;0,41;0,464;2,16812768526037e-17;"Gadd45b"
"Ppm1b";1,1220141482733e-21;0,16935227998583;0,177;0,137;2,51757534589562e-17;"Ppm1b"
"Irf9";1,13039196519032e-21;0,163292804024991;0,157;0,119;2,53637349149405e-17;"Irf9"
"Nmt2";1,20893565633177e-21;0,165149466654552;0,122;0,088;2,71260982567722e-17;"Nmt2"
"Eps15";1,31063632104434e-21;0,163905912677418;0,182;0,141;2,94080577715929e-17;"Eps15"
"Atp6v0a1";1,35700277557592e-21;0,235229823408532;0,192;0,155;3,04484282783725e-17;"Atp6v0a1"
"Rasa3";1,44915559256099e-21;0,240163631432421;0,188;0,149;3,25161531858834e-17;"Rasa3"
"Gtf2i";1,45018490308872e-21;-0,228521781377102;0,159;0,197;3,25392488555048e-17;"Gtf2i"
"Lyn";1,47508441839367e-21;0,171414777140083;0,198;0,157;3,30979441799172e-17;"Lyn"
"Gadd45gip1";1,52685635021571e-21;-0,162484123838157;0,142;0,18;3,42596027861401e-17;"Gadd45gip1"
"Dcaf12";1,67178483598354e-21;0,162377092133765;0,174;0,135;3,75115081497987e-17;"Dcaf12"
"Ankfy1";1,71898912343871e-21;0,138414273857309;0,117;0,084;3,85706779517179e-17;"Ankfy1"
"Soat1";1,77057054735547e-21;0,139081965212325;0,157;0,119;3,97280619415619e-17;"Soat1"
"H2-Q4";1,80631849115325e-21;-0,264751815564663;0,353;0,392;4,05301743044967e-17;"H2-Q4"
"Commd4";1,84848791726072e-21;-0,174377188964291;0,099;0,132;4,14763718874961e-17;"Commd4"
"Ncbp3";2,08177500324135e-21;0,15838535409939;0,125;0,091;4,67108675227295e-17;"Ncbp3"
"Prrc2a";2,08343549893944e-21;0,18938769898823;0,349;0,3;4,67481257252031e-17;"Prrc2a"
"Ndufv3";2,17983845545921e-21;-0,174558728075175;0,326;0,371;4,89112152635938e-17;"Ndufv3"
"Chrac1";2,18606304212918e-21;-0,180050091820252;0,115;0,15;4,90508825392946e-17;"Chrac1"
"Kbtbd11";2,26415181817411e-21;0,186355102785695;0,118;0,085;5,08030384961907e-17;"Kbtbd11"
"Gga1";2,31212376858304e-21;0,133207974899053;0,116;0,084;5,18794331194664e-17;"Gga1"
"Mtch1";2,51425612784135e-21;0,128295727833982;0,177;0,138;5,64148789965042e-17;"Mtch1"
"Il2rb";2,5281478060064e-21;-0,191929480444496;0,249;0,297;5,67265804711717e-17;"Il2rb"
"Cdc26";3,18874320521341e-21;-0,149356441910265;0,117;0,153;7,15490200385786e-17;"Cdc26"
"Btla";3,27665188287214e-21;0,137748084338214;0,126;0,092;7,3521514947885e-17;"Btla"
"Dleu2";3,33473328120398e-21;0,19211003778052;0,239;0,194;7,4824745363655e-17;"Dleu2"
"Sdha";3,39506321929436e-21;0,161011057569328;0,306;0,257;7,61784285145269e-17;"Sdha"
"Ccdc50";3,85841240995043e-21;0,14066427767474;0,24;0,193;8,65750576544677e-17;"Ccdc50"
"H2afz";4,0457758467239e-21;-0,173981844701934;0,644;0,704;9,07791184487909e-17;"H2afz"
"Gngt2";4,10450973378302e-21;-0,291296225108658;0,125;0,159;9,20969894066233e-17;"Gngt2"
"Os9";4,3707525669619e-21;-0,18460968406121;0,175;0,214;9,8070946097491e-17;"Os9"
"Eny2";4,63793991078927e-21;-0,163648729613807;0,266;0,31;1,0406609571829e-16;"Eny2"
"Cd38";5,11092957715604e-21;0,247361380150937;0,142;0,107;1,14679037852227e-16;"Cd38"
"Fdps";5,30679305918588e-21;0,181428928274377;0,221;0,181;1,19073822662013e-16;"Fdps"
"Dr1";5,85332353790445e-21;0,126471336508936;0,117;0,084;1,313368735435e-16;"Dr1"
"Dbnl";6,17896616906828e-21;0,137540079086206;0,233;0,189;1,38643642901554e-16;"Dbnl"
"Irf5";7,24064483989293e-21;0,111636646288372;0,105;0,074;1,62465588917517e-16;"Irf5"
"Eef1g";7,32497352320416e-21;0,147246589929106;0,647;0,611;1,64357755913655e-16;"Eef1g"
"Syngr2";8,12337490988334e-21;0,178740782691144;0,245;0,2;1,82272286227962e-16;"Syngr2"
"Cwc25";8,98693275595406e-21;-0,322326570780957;0,197;0,236;2,01648797178097e-16;"Cwc25"
"Slc25a36";9,66032594906683e-21;0,241952015800152;0,307;0,262;2,16758393645162e-16;"Slc25a36"
"Hpcal1";1,00670305674905e-20;0,109629299349125;0,115;0,082;2,25884031873353e-16;"Hpcal1"
"Pds5a";1,04478502077134e-20;0,162650730379008;0,27;0,224;2,34428862960673e-16;"Pds5a"
"Mapk1ip1l";1,12398299913579e-20;0,146215066046366;0,249;0,203;2,52199305346089e-16;"Mapk1ip1l"
"Flcn";1,22698289042615e-20;0,185170494201238;0,108;0,078;2,75310420953819e-16;"Flcn"
"Hdac7";1,29331536367834e-20;0,191141761286245;0,199;0,159;2,90194101302146e-16;"Hdac7"
"Rbm47";1,40553620987889e-20;0,0717481083484178;0,114;0,082;3,15374214772624e-16;"Rbm47"
"Ptbp2";1,4735674140486e-20;0,170960797337381;0,145;0,11;3,30639056364225e-16;"Ptbp2"
"Impact";1,51686205151117e-20;0,19783901922745;0,286;0,239;3,40353507118075e-16;"Impact"
"Polr2l";1,53845640265117e-20;0,101179685983623;0,206;0,164;3,4519884762687e-16;"Polr2l"
"Ss18l2";1,56878816920201e-20;-0,106575600637434;0,097;0,129;3,52004689405546e-16;"Ss18l2"
"Vps26a";1,74859872006533e-20;0,151043997032551;0,108;0,077;3,9235058080826e-16;"Vps26a"
"Rtn4";1,79722435612284e-20;0,190654124791696;0,294;0,249;4,03261201026843e-16;"Rtn4"
"Ints6";1,80425779881221e-20;0,182543602283716;0,176;0,138;4,04839364897484e-16;"Ints6"
"Pea15a";1,89350334498709e-20;0,106334010872643;0,119;0,086;4,24864280548203e-16;"Pea15a"
"Itk";1,98955831099358e-20;-0,248066266118614;0,32;0,364;4,4641709382074e-16;"Itk"
"Trat1";2,0377254074925e-20;-0,231091412840094;0,075;0,105;4,57224826933167e-16;"Trat1"
"Pfdn6";2,03985720607685e-20;-0,1537842289707;0,11;0,144;4,57703159899524e-16;"Pfdn6"
"Glrx2";2,06146759438348e-20;-0,144345693964336;0,111;0,145;4,62552098827766e-16;"Glrx2"
"Bex3";2,11397797708755e-20;-0,219479657057546;0,157;0,195;4,74334378498904e-16;"Bex3"
"Col4a3bp";2,18489423495006e-20;0,128427278547682;0,154;0,117;4,90246568438094e-16;"Col4a3bp"
"Ms4a1";2,34355026852561e-20;0,313994062423028;0,139;0,105;5,25845809251777e-16;"Ms4a1"
"Txndc16";2,3775360413652e-20;0,243187698978532;0,126;0,094;5,33471536961523e-16;"Txndc16"
"Mta2";2,40605703730474e-20;0,198572452794449;0,228;0,187;5,39871078030437e-16;"Mta2"
"Gemin7";2,51380678436647e-20;-0,14475615842256;0,08;0,11;5,64047966276148e-16;"Gemin7"
"Tnks2";2,52738386444616e-20;0,201304011575017;0,328;0,279;5,67094391504429e-16;"Tnks2"
"Tomm20";2,53017596412747e-20;-0,170251286701083;0,401;0,449;5,67720882830922e-16;"Tomm20"
"Sgpl1";2,86719701513653e-20;0,136013453728793;0,122;0,09;6,43341666256334e-16;"Sgpl1"
"Atp5a1";3,04821043330191e-20;0,167911054944712;0,547;0,51;6,83957457024282e-16;"Atp5a1"
"Ldb1";3,59020177337863e-20;0,190622847070213;0,242;0,198;8,05569473910696e-16;"Ldb1"
"Mrps15";3,80261208829311e-20;-0,196316995696054;0,109;0,141;8,53230100371209e-16;"Mrps15"
"Dock2";3,96527771546092e-20;0,15321464518899;0,447;0,393;8,89729013795121e-16;"Dock2"
"Pet100";4,07718970478347e-20;0,124819797163168;0,25;0,205;9,14839825959316e-16;"Pet100"
"Elmsan1";4,1101609705013e-20;0,212100344777137;0,299;0,252;9,22237918561082e-16;"Elmsan1"
"Tnfaip3";4,29824658474495e-20;0,273617861091083;0,73;0,699;9,64440568685073e-16;"Tnfaip3"
"Brf1";4,49410504363342e-20;0,148729730699418;0,106;0,075;1,00838728969047e-15;"Brf1"
"Hdgf";4,820971267383e-20;0,151679056285662;0,256;0,212;1,0817295329754e-15;"Hdgf"
"Larp4b";4,96576527847244e-20;0,147952352353923;0,275;0,228;1,11421841318365e-15;"Larp4b"
"Mcts1";5,13489880850752e-20;0,140395725803006;0,151;0,115;1,15216859465292e-15;"Mcts1"
"Ddx52";5,22590248515764e-20;0,145614010721997;0,144;0,109;1,17258799961967e-15;"Ddx52"
"Lamtor4";5,38554933508321e-20;-0,187260701617763;0,207;0,247;1,20840955980597e-15;"Lamtor4"
"Camk2d";5,41532878255623e-20;0,229728596060246;0,281;0,237;1,21509147222997e-15;"Camk2d"
"Idnk";5,61974049341006e-20;-0,157646403902612;0,188;0,228;1,26095737191135e-15;"Idnk"
"Bsdc1";5,62905382707751e-20;0,154082253113458;0,201;0,16;1,26304709771965e-15;"Bsdc1"
"Tmem135";5,80581012723226e-20;0,132860080762312;0,131;0,098;1,30270767634837e-15;"Tmem135"
"Rala";6,11900277592948e-20;-0,173456143326112;0,121;0,154;1,37298184286306e-15;"Rala"
"Creg1";6,27760400020417e-20;-0,152790494721874;0,187;0,227;1,40856878556581e-15;"Creg1"
"Rtcb";6,54639933696677e-20;0,124467274593519;0,168;0,13;1,4688810832286e-15;"Rtcb"
"Cltc";6,55879774814941e-20;0,139154523985045;0,391;0,34;1,47166303872976e-15;"Cltc"
"Ptprc";6,9307740599828e-20;0,128168514988467;0,843;0,813;1,55512708357894e-15;"Ptprc"
"Mcmbp";6,95943076299029e-20;0,132201665360441;0,124;0,092;1,56155707459976e-15;"Mcmbp"
"Eed";7,09021709838699e-20;0,138626627502121;0,145;0,11;1,59090291253607e-15;"Eed"
"Zcchc2";7,71985662952853e-20;0,153510725605096;0,102;0,073;1,73218143053361e-15;"Zcchc2"
"Atraid";8,03801377472402e-20;-0,113647917464352;0,097;0,129;1,80356953077258e-15;"Atraid"
"Cope";8,22972112872428e-20;-0,15623759769559;0,225;0,263;1,84658482686315e-15;"Cope"
"Gm5547";8,2496601848691e-20;-0,157348087039363;0,194;0,233;1,85105875228093e-15;"Gm5547"
"Tubgcp3";8,45267082752749e-20;0,141668485064762;0,106;0,076;1,89661028028062e-15;"Tubgcp3"
"Clasp1";8,65183926832653e-20;0,140642731829324;0,133;0,1;1,94129969502711e-15;"Clasp1"
"Rb1cc1";8,87135163375614e-20;-0,195750153024201;0,277;0,32;1,9905538795822e-15;"Rb1cc1"
"Myh9";9,55460358223103e-20;-0,202770980178449;0,486;0,526;2,143861951781e-15;"Myh9"
"Rnf7";1,0386940771044e-19;-0,166200546101743;0,184;0,222;2,33062177020685e-15;"Rnf7"
"Ptpn1";1,07111179987756e-19;-0,244433521208795;0,2;0,238;2,40336065656526e-15;"Ptpn1"
"Hint2";1,08497364959793e-19;-0,200689357842805;0,1;0,131;2,43446387496784e-15;"Hint2"
"Ndufa5";1,23276806637955e-19;-0,225267760791707;0,222;0,26;2,76608498734243e-15;"Ndufa5"
"Zbp1";1,28468516372179e-19;-0,113985045602984;0,092;0,123;2,88257657035894e-15;"Zbp1"
"Cops4";1,30014173266698e-19;0,14820854665442;0,217;0,176;2,91725801975816e-15;"Cops4"
"Gspt1";1,4061054103344e-19;0,174746024115965;0,239;0,198;3,15501931970834e-15;"Gspt1"
"Map4k2";1,45457807843892e-19;0,208572941843965;0,209;0,17;3,26378229240125e-15;"Map4k2"
"Tnpo1";1,48133749753715e-19;0,143920986280359;0,232;0,188;3,32382507697386e-15;"Tnpo1"
"Med29";1,51243983497184e-19;-0,11635773929873;0,082;0,111;3,39361250170983e-15;"Med29"
"Tap2";1,55764387143791e-19;0,152294381951702;0,294;0,249;3,49504131873237e-15;"Tap2"
"Irf8";1,6005119774473e-19;0,278007304669005;0,23;0,192;3,59122877499626e-15;"Irf8"
"Atp9b";1,64342056352607e-19;0,127509416497924;0,11;0,08;3,68750706043979e-15;"Atp9b"
"Tmem30a";1,69511639701117e-19;0,17705920025641;0,397;0,35;3,80350217161366e-15;"Tmem30a"
"Rab8a";1,84181525440797e-19;0,160216188479556;0,264;0,22;4,13266506784061e-15;"Rab8a"
"Gm47015";1,9393325560069e-19;0,26056585479225;0,105;0,076;4,35147438916829e-15;"Gm47015"
"Leprotl1";2,03906546458972e-19;-0,207852932905454;0,278;0,32;4,57525508944642e-15;"Leprotl1"
"Tecr";2,16710738484973e-19;0,182479641292501;0,26;0,218;4,86255555012583e-15;"Tecr"
"Nsun2";2,17543435802779e-19;0,0995225791077052;0,116;0,084;4,88123961254276e-15;"Nsun2"
